12.3583 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
13.3659 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137e2e828>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137c00780>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.3660 	EXP 	window1: recordFrameIntervals = False
13.5319 	EXP 	window1: recordFrameIntervals = True
13.7155 	EXP 	window1: recordFrameIntervals = False
15.2351 	EXP 	Created Welcome_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Welcome_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.3029 	EXP 	Created Instructions_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.3677 	EXP 	Sound  set volume 1.000
15.3714 	EXP 	Created Delay = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Delay', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='\n+\n', units='height', win=Window(...), wrapWidth=1)
15.3719 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='', units='height', win=Window(...), wrapWidth=1)
15.3720 	EXP 	Sound  set volume 1.000
15.3736 	EXP 	Sound  set volume 1.000
15.3742 	EXP 	Sound  set volume 1.000
15.4494 	EXP 	Created Interval1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='1', units='height', win=Window(...), wrapWidth=1)
15.4555 	EXP 	Created Interval2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='2', units='height', win=Window(...), wrapWidth=1)
15.4834 	EXP 	Created Question_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Question_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.5018 	EXP 	Created Next_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Next_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Press SPACE to start the next trial', units='height', win=Window(...), wrapWidth=1)
15.8190 	EXP 	Welcome_Text: autoDraw = True
16.6211 	DATA 	Keypress: space
16.6350 	EXP 	Welcome_Text: autoDraw = False
16.6350 	EXP 	Instructions_Text: autoDraw = True
17.3030 	EXP 	Imported conditions.xlsx as conditions, 5 conditions, 3 params
17.3039 	EXP 	Created sequence: random, trialTypes=5, nReps=5, seed=None
17.3042 	EXP 	New trial (rep=0, index=0): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0)])
17.3105 	DATA 	Keypress: space
17.3182 	EXP 	Instructions_Text: autoDraw = False
17.3182 	EXP 	Delay: autoDraw = True
18.3178 	EXP 	Delay: autoDraw = False
18.3349 	EXP 	Interval1: autoDraw = True
18.6178 	EXP 	Interval1: autoDraw = False
18.6346 	EXP 	ISI: autoDraw = True
19.4192 	EXP 	ISI: autoDraw = False
19.4349 	EXP 	Interval2: autoDraw = True
19.9689 	EXP 	Delay: autoDraw = False
19.9689 	EXP 	ISI: autoDraw = False
19.9689 	EXP 	Interval1: autoDraw = False
19.9689 	EXP 	Interval2: autoDraw = False
19.9689 	EXP 	Question_Text: autoDraw = True
22.1606 	DATA 	Keypress: z
22.1682 	EXP 	Question_Text: autoDraw = False
22.1682 	EXP 	Next_Text: autoDraw = True
23.1028 	EXP 	New trial (rep=0, index=1): OrderedDict([('interval', 2), ('probe1', 0), ('probe2', 1)])
23.1055 	DATA 	Keypress: space
23.1184 	EXP 	Next_Text: autoDraw = False
23.1184 	EXP 	Delay: autoDraw = True
24.1181 	EXP 	Delay: autoDraw = False
24.1348 	EXP 	Interval1: autoDraw = True
24.4179 	EXP 	Interval1: autoDraw = False
24.4346 	EXP 	ISI: autoDraw = True
25.2181 	EXP 	ISI: autoDraw = False
25.2347 	EXP 	Interval2: autoDraw = True
25.5182 	EXP 	Interval2: autoDraw = False
