8.0541 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.8690 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137db4780>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137c7f518>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.8690 	EXP 	window1: recordFrameIntervals = False
9.0355 	EXP 	window1: recordFrameIntervals = True
9.2186 	EXP 	window1: recordFrameIntervals = False
10.5766 	EXP 	Created Welcome_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Welcome_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6455 	EXP 	Created Instructions_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Instructions_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.6712 	EXP 	Sound  set volume 1.000
10.6751 	EXP 	Created Delay = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Delay', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='\n+\n', units='height', win=Window(...), wrapWidth=1)
10.6756 	EXP 	Created ISI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ISI', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='', units='height', win=Window(...), wrapWidth=1)
10.6757 	EXP 	Sound  set volume 1.000
10.6775 	EXP 	Sound  set volume 1.000
10.6783 	EXP 	Sound  set volume 1.000
10.7401 	EXP 	Created Interval1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='1', units='height', win=Window(...), wrapWidth=1)
10.7468 	EXP 	Created Interval2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1, italic=False, languageStyle='LTR', name='Interval2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='2', units='height', win=Window(...), wrapWidth=1)
10.7811 	EXP 	Created Question_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Question_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
10.7897 	EXP 	Created Feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Feedback_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='FEEDBACK', units='height', win=Window(...), wrapWidth=1)
10.8068 	EXP 	Created Next_Text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Next_Text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Press SPACE to start the next trial', units='height', win=Window(...), wrapWidth=1)
11.1177 	EXP 	Welcome_Text: autoDraw = True
11.9369 	DATA 	Keypress: space
11.9510 	EXP 	Welcome_Text: autoDraw = False
11.9510 	EXP 	Instructions_Text: autoDraw = True
12.4153 	EXP 	Imported conditions.xlsx as conditions, 5 conditions, 4 params
12.4158 	EXP 	Created sequence: random, trialTypes=5, nReps=5, seed=None
12.4162 	EXP 	New trial (rep=0, index=0): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0), ('feedbackColour', None)])
12.4232 	DATA 	Keypress: space
12.4345 	EXP 	Instructions_Text: autoDraw = False
12.4345 	EXP 	Delay: autoDraw = True
13.4207 	EXP 	Delay: autoDraw = False
13.4374 	EXP 	Interval1: autoDraw = True
13.7206 	EXP 	Interval1: autoDraw = False
13.7372 	EXP 	ISI: autoDraw = True
14.5205 	EXP 	ISI: autoDraw = False
14.5373 	EXP 	Interval2: autoDraw = True
15.1039 	EXP 	Delay: autoDraw = False
15.1039 	EXP 	ISI: autoDraw = False
15.1039 	EXP 	Interval1: autoDraw = False
15.1039 	EXP 	Interval2: autoDraw = False
15.1039 	EXP 	Question_Text: autoDraw = True
15.5745 	DATA 	Keypress: 1
15.5873 	EXP 	Question_Text: autoDraw = False
15.5873 	EXP 	Feedback_text: color = 'Firebrick (named)'
15.5873 	EXP 	Feedback_text: autoDraw = True
16.8546 	EXP 	Feedback_text: autoDraw = False
16.8546 	EXP 	Feedback_text: autoDraw = False
16.8546 	EXP 	Next_Text: autoDraw = True
17.7720 	EXP 	New trial (rep=0, index=1): OrderedDict([('interval', 1), ('probe1', 1), ('probe2', 0), ('feedbackColour', None)])
17.7748 	DATA 	Keypress: space
17.7871 	EXP 	Next_Text: autoDraw = False
17.7871 	EXP 	Delay: autoDraw = True
18.7871 	EXP 	Delay: autoDraw = False
18.8039 	EXP 	Interval1: autoDraw = True
19.0871 	EXP 	Interval1: autoDraw = False
19.1037 	EXP 	ISI: autoDraw = True
19.8872 	EXP 	ISI: autoDraw = False
19.9038 	EXP 	Interval2: autoDraw = True
20.1872 	EXP 	Interval2: autoDraw = False
20.4871 	EXP 	Delay: autoDraw = False
20.4871 	EXP 	ISI: autoDraw = False
20.4871 	EXP 	Interval1: autoDraw = False
20.4871 	EXP 	Interval2: autoDraw = False
20.4871 	EXP 	Question_Text: autoDraw = True
